file,is_intact,details
34_20200213-171245_001_plantB_day9.txt,n,"Edge assignment failed: (54, [45, 0]); 45; 2; ['-60.0 937.0 0', '[46,1]']"
2_20200205-214859_001_plantA_day11.txt,n,"Edge assignment failed: (14, [7, 0]); 6; 3; ['-58.0 65.0 0', '[7,3] [6,4]']"
10_20200205-215035_012_plantC_day4.txt,y,Done!
74_set1_day13_20200329-135710_002_plantD_day9.txt,n,"Edge assignment failed: (60, [31, 0]); 30; 3; ['18.0 523.0 0', '[31,2]']"
61_20200219-145348_010_plantE_day11.txt,n,"Edge assignment failed: (177, [42, 0]); 41; 5; ['-92.0 616.0 0', '[42,5]']"
63_20200219-145220_004_plantB_day14.txt,n,"Edge assignment failed: (132, [54, 0]); 53; 4; ['-67.0 1064.0 0', '[54,4]']"
50_20200219-145220_001_plantA_day2.txt,y,Done!
27_20200205-215844_027_plantC_day2.txt,y,Done!
54_20200219-145220_002_plantC_day13.txt,n,"Edge assignment failed: (159, [59, 0]); 58; 5; ['-146.0 996.0 0', '[59,5] [58,6]']"
9_20200205-214859_003_plantD_day14.txt,n,"Edge assignment failed: (261, [38, 0]); 37; 11; ['-70.0 841.0 0', '[38,10]']"
89_set1_day13_20200329-140102_017_plantE_day4.txt,y,Done!
4_20200205-215035_010_plantD_day3.txt,y,Done!
27_20200205-215844_027_plantD_day14.txt,n,"Edge assignment failed: (85, [19, 0]); 19; 5; ['-81.0 365.0 0', '[20,6] [20,7]']"
53_20200219-145348_008_plantE_day7.txt,n,"Edge assignment failed: (36, [30, 0]); 30; 2; ['34.0 457.0 0', '[31,1]']"
50_20200219-145220_001_plantA_day8.txt,y,Done!
41_20200213-171421_012_plantE_day11.txt,n,"Edge assignment failed: (123, [57, 0]); 56; 2; ['-227.0 1015.0 0', '[57,2] [56,3]']"
35_20200213-171421_010_plantB_day11.txt,n,"Edge assignment failed: (40, [23, 0]); 22; 2; ['93.0 461.0 0', '[23,2] [22,3]']"
23_20200205-215715_017_plantA_day14.txt,n,"Edge assignment failed: (253, [49, 0]); 48; 10; ['123.0 1259.0 0', '[49,10]']"
9_20200205-214859_003_plantD_day13.txt,n,"Edge assignment failed: (214, [40, 0]); 39; 8; ['-55.0 891.0 0', '[40,8]']"
1_20200205-215035_009_plantA_day2.txt,y,Done!
35_20200213-171421_010_plantD_day7.txt,n,"Edge assignment failed: (31, [16, 0]); 15; 3; ['-15.0 313.0 0', '[16,3]']"
71_20200219-145220_006_plantD_day9.txt,y,Done!
62_20200218-131149_004_plantD_day6.txt,y,Done!
1_20200205-215035_009_plantB_day7.txt,n,"Edge assignment failed: (26, [21, 0]); 21; 2; ['-121.0 495.0 0', '[22,1]']"
95_set1_day13_20200329-140102_023_plantD_day11.txt,n,"Edge assignment failed: (45, [24, 0]); 23; 4; ['-39.0 387.0 0', '[24,4]']"
71_20200219-145220_006_plantC_day9.txt,n,"Edge assignment failed: (33, [32, 0]); 31; 1; ['110.0 545.0 0', '[32,1] [31,2]']"
45_20200213-171245_005_plantE_day12.txt,n,"Edge assignment failed: (65, [23, 0]); 22; 4; ['-6.0 414.0 0', '[23,4] [22,5]']"
2_20200205-214859_001_plantD_day7.txt,y,Done!
56_20200219-145348_009_plantD_day2.txt,y,Done!
30_20200205-215715_020_plantA_day3.txt,y,Done!
41_20200213-171421_012_plantE_day12.txt,n,"Edge assignment failed: (149, [57, 0]); 56; 2; ['-227.0 1015.0 0', '[57,2] [56,3]']"
39_20200213-171421_011_plantC_day4.txt,y,Done!
15_20200205-214859_006_plantE_day10.txt,n,"Edge assignment failed: (7, [5, 0]); 4; 2; ['19.0 56.0 0', '[5,2] [4,3]']"
96_set1_day13_20200329-140102_024_plantA_day1.txt,y,Done!
34_20200213-171245_001_plantC_day7.txt,n,"Edge assignment failed: (34, [25, 0]); 25; 2; ['-216.0 588.0 0', '[26,1]']"
11_20200205-214859_004_plantC_day4.txt,y,Done!
60_20200219-145220_003_plantC_day12.txt,n,"Edge assignment failed: (70, [37, 0]); 36; 5; ['33.0 570.0 0', '[37,5]']"
71_20200219-145220_006_plantD_day7.txt,y,Done!
61_20200219-145348_010_plantB_day6.txt,y,Done!
33_20200213-171421_009_plantE_day8.txt,y,Done!
56_20200219-145348_009_plantC_day15.txt,n,"Edge assignment failed: (123, [63, 0]); 62; 3; ['-22.0 1114.0 0', '[63,2]']"
74_set1_day13_20200329-135710_002_plantB_day1.txt,y,Done!
34_20200213-171245_001_plantC_day14.txt,n,"Edge assignment failed: (10, [8, 0]); 7; 2; ['-105.0 156.0 0', '[8,3] [7,4]']"
29_20200205-215844_028_plantB_day14.txt,n,"Edge assignment failed: (45, [38, 0]); 37; 3; ['-107.0 877.0 0', '[38,3]']"
104_20200329-140231_032_plantE_day5.txt,y,Done!
54_20200219-145220_002_plantD_day1.txt,y,Done!
74_set1_day13_20200329-135710_002_plantC_day3.txt,y,Done!
77_set1_day13_20200329-135710_005_plantB_day8.txt,n,"Edge assignment failed: (78, [28, 0]); 27; 3; ['30.0 487.0 0', '[28,3] [27,4]']"
4_20200205-215035_010_plantC_day6.txt,y,Done!
21_20200205-214859_008_plantD_day14.txt,n,"Edge assignment failed: (93, [24, 0]); 23; 4; ['104.0 514.0 0', '[24,4] [23,5]']"
40_20200213-171245_003_plantC_day12.txt,n,"Edge assignment failed: (49, [29, 0]); 28; 3; ['79.0 607.0 0', '[29,3]']"
62_20200218-131149_004_plantC_day3.txt,y,Done!
53_20200219-145348_008_plantE_day9.txt,n,"Edge assignment failed: (48, [31, 0]); 30; 4; ['34.0 457.0 0', '[31,4]']"
74_set1_day13_20200329-135710_002_plantA_day9.txt,n,"Edge assignment failed: (135, [30, 0]); 29; 7; ['-10.0 794.0 0', '[30,7]']"
22_20200205-215844_025_plantA_day8.txt,n,"Edge assignment failed: (22, [18, 0]); 17; 1; ['5.0 375.0 0', '[18,1] [17,2]']"
2_20200205-214859_001_plantE_day1.txt,y,Done!
33_20200213-171421_009_plantC_day11.txt,n,"Edge assignment failed: (92, [49, 0]); 48; 2; ['20.0 1029.0 0', '[49,2] [48,3]']"
9_20200205-214859_003_plantB_day13.txt,n,"Edge assignment failed: (61, [19, 0]); 18; 4; ['-15.0 345.0 0', '[19,5]']"
47_20200213-171245_006_plantB_day3.txt,y,Done!
89_set1_day13_20200329-140102_017_plantB_day9.txt,n,"Edge assignment failed: (59, [22, 0]); 21; 4; ['19.0 404.0 0', '[22,4]']"
54_20200219-145220_002_plantA_day11.txt,y,Done!
35_20200213-171421_010_plantB_day8.txt,n,"Edge assignment failed: (24, [23, 0]); 22; 1; ['93.0 461.0 0', '[23,1] [22,2]']"
19_20200205-215035_016_plantC_day8.txt,y,Done!
89_set1_day13_20200329-140102_017_plantC_day4.txt,y,Done!
26_20200205-215715_018_plantA_day8.txt,n,"Edge assignment failed: (28, [22, 0]); 22; 2; ['-44.0 472.0 0', '[23,1]']"
56_20200219-145348_009_plantC_day12.txt,y,Done!
50_20200219-145220_001_plantA_day5.txt,y,Done!
37_20200213-171245_002_plantB_day5.txt,y,Done!
39_20200213-171421_011_plantC_day1.txt,y,Done!
104_20200329-140231_032_plantC_day2.txt,y,Done!
62_20200218-131149_004_plantE_day11.txt,n,"Edge assignment failed: (58, [42, 0]); 42; 2; ['-106.0 804.0 0', '[43,1]']"
76_set1_day13_20200329-135710_004_plantC_day11.txt,n,"Edge assignment failed: (67, [31, 0]); 30; 5; ['-22.0 645.0 0', '[31,5]']"
15_20200205-214859_006_plantC_day10.txt,n,"Edge assignment failed: (75, [25, 0]); 24; 6; ['-17.0 725.0 0', '[25,6]']"
13_20200205-214859_005_plantB_day9.txt,n,"Edge assignment failed: (11, [7, 0]); 6; 1; ['-55.0 150.0 0', '[7,1] [6,2]']"
66_20200219-145348_011_plantC_day9.txt,n,"Edge assignment failed: (113, [32, 0]); 32; 2; ['-21.0 624.0 0', '[33,1]']"
23_20200205-215715_017_plantC_day6.txt,y,Done!
94_set1_day13_20200329-140102_022_plantD_day3.txt,y,Done!
34_20200213-171245_001_plantC_day5.txt,y,Done!
77_set1_day13_20200329-135710_005_plantB_day10.txt,n,"Edge assignment failed: (93, [28, 0]); 27; 5; ['30.0 487.0 0', '[28,5] [27,6]']"
33_20200213-171421_009_plantC_day12.txt,n,"Edge assignment failed: (103, [49, 0]); 48; 2; ['20.0 1029.0 0', '[49,2] [48,3]']"
63_20200219-145220_004_plantE_day6.txt,y,Done!
29_20200205-215844_028_plantA_day2.txt,y,Done!
35_20200213-171421_010_plantD_day6.txt,n,"Edge assignment failed: (36, [27, 0]); 27; 2; ['-10.0 582.0 0', '[28,1]']"
1_20200205-215035_009_plantB_day2.txt,y,Done!
67_20200219-145220_005_plantB_day2.txt,y,Done!
96_set1_day13_20200329-140102_024_plantA_day3.txt,y,Done!
67_20200219-145220_005_plantC_day4.txt,y,Done!
92_set1_day13_20200329-140102_020_plantE_day9.txt,n,"Edge assignment failed: (114, [40, 0]); 39; 4; ['27.0 721.0 0', '[40,3]']"
53_20200219-145348_008_plantB_day10.txt,n,"Edge assignment failed: (44, [37, 0]); 36; 2; ['-119.0 750.0 0', '[37,2]']"
61_20200219-145348_010_plantB_day4.txt,y,Done!
33_20200213-171421_009_plantC_day5.txt,y,Done!
104_20200329-140231_032_plantB_day4.txt,y,Done!
94_set1_day13_20200329-140102_022_plantC_day2.txt,y,Done!
73_set1_day13_20200329-135710_001_plantA_day10.txt,n,"Edge assignment failed: (13, [8, 0]); 7; 2; ['30.0 114.0 0', '[8,2] [7,3]']"
104_20200329-140231_032_plantA_day12.txt,n,"Edge assignment failed: (11, [7, 0]); 6; 2; ['23.0 139.0 0', '[7,2] [6,3]']"
71_20200219-145220_006_plantC_day3.txt,y,Done!
39_20200213-171421_011_plantC_day3.txt,y,Done!
77_set1_day13_20200329-135710_005_plantE_day4.txt,y,Done!
13_20200205-214859_005_plantE_day8.txt,y,Done!
21_20200205-214859_008_plantA_day13.txt,n,"Edge assignment failed: (33, [15, 0]); 14; 3; ['-37.0 324.0 0', '[15,3] [14,4]']"
54_20200219-145220_002_plantB_day2.txt,y,Done!
1_20200205-215035_009_plantC_day1.txt,y,Done!
77_set1_day13_20200329-135710_005_plantE_day8.txt,y,Done!
2_20200205-214859_001_plantD_day10.txt,n,"Edge assignment failed: (32, [19, 0]); 18; 4; ['16.0 470.0 0', '[19,4]']"
91_set1_day13_20200329-140102_019_plantC_day4.txt,y,Done!
27_20200205-215844_027_plantA_day10.txt,y,Done!
73_set1_day13_20200329-135710_001_plantA_day11.txt,n,"Edge assignment failed: (13, [8, 0]); 7; 2; ['30.0 114.0 0', '[8,2] [7,3]']"
95_set1_day13_20200329-140102_023_plantC_day6.txt,y,Done!
12_20200205-215035_013_plantE_day10.txt,n,"Edge assignment failed: (84, [28, 0]); 27; 5; ['93.0 611.0 0', '[28,5]']"
29_20200205-215844_028_plantB_day9.txt,y,Done!
27_20200205-215844_027_plantC_day9.txt,n,"Edge assignment failed: (46, [24, 0]); 23; 3; ['-109.0 485.0 0', '[24,3]']"
67_20200219-145220_005_plantC_day2.txt,y,Done!
62_20200218-131149_004_plantC_day13.txt,n,"Edge assignment failed: (155, [57, 0]); 56; 4; ['240.0 978.0 0', '[57,4] [56,5]']"
94_set1_day13_20200329-140102_022_plantC_day10.txt,n,"Edge assignment failed: (59, [25, 0]); 24; 5; ['24.0 409.0 0', '[25,5]']"
63_20200219-145220_004_plantE_day7.txt,y,Done!
29_20200205-215844_028_plantA_day14.txt,n,"Edge assignment failed: (158, [67, 0]); 66; 4; ['-62.0 1485.0 0', '[67,3]']"
53_20200219-145348_008_plantB_day14.txt,n,"Edge assignment failed: (38, [18, 0]); 17; 3; ['-78.0 289.0 0', '[18,3] [17,4]']"
2_20200205-214859_001_plantB_day11.txt,n,"Edge assignment failed: (57, [20, 0]); 19; 4; ['-72.0 414.0 0', '[20,3]']"
13_20200205-214859_005_plantD_day8.txt,n,"Edge assignment failed: (34, [21, 0]); 20; 2; ['-175.0 465.0 0', '[21,2]']"
63_20200219-145220_004_plantE_day14.txt,n,"Edge assignment failed: (248, [86, 0]); 85; 6; ['92.0 1474.0 0', '[86,5]']"
90_set1_day13_20200329-140102_018_plantD_day2.txt,y,Done!
43_20200213-171421_013_plantB_day7.txt,n,"Edge assignment failed: (66, [37, 0]); 36; 2; ['-13.0 607.0 0', '[36,1]']"
25_20200205-215844_026_plantB_day3.txt,y,Done!
96_set1_day13_20200329-140102_024_plantE_day6.txt,y,Done!
66_20200219-145348_011_plantD_day2.txt,y,Done!
6_20200205-214859_002_plantB_day10.txt,n,"Edge assignment failed: (72, [26, 0]); 25; 4; ['-63.0 713.0 0', '[26,4]']"
43_20200213-171421_013_plantC_day8.txt,n,"Edge assignment failed: (47, [24, 0]); 23; 3; ['22.0 380.0 0', '[24,2]']"
33_20200213-171421_009_plantC_day7.txt,y,Done!
1_20200205-215035_009_plantD_day4.txt,y,Done!
41_20200213-171421_012_plantB_day4.txt,y,Done!
22_20200205-215844_025_plantE_day8.txt,y,Done!
89_set1_day13_20200329-140102_017_plantB_day5.txt,n,"Edge assignment failed: (25, [21, 0]); 21; 2; ['19.0 404.0 0', '[22,1]']"
104_20200329-140231_032_plantA_day3.txt,y,Done!
21_20200205-214859_008_plantD_day7.txt,y,Done!
56_20200219-145348_009_plantC_day1.txt,y,Done!
56_20200219-145348_009_plantB_day3.txt,y,Done!
61_20200219-145348_010_plantD_day3.txt,y,Done!
9_20200205-214859_003_plantC_day8.txt,y,Done!
7_20200205-215035_011_plantB_day10.txt,n,"Edge assignment failed: (19, [11, 0]); 10; 3; ['-8.0 221.0 0', '[11,3] [10,4]']"
33_20200213-171421_009_plantD_day7.txt,y,Done!
34_20200213-171245_001_plantB_day2.txt,y,Done!
54_20200219-145220_002_plantE_day5.txt,y,Done!
27_20200205-215844_027_plantD_day11.txt,n,"Edge assignment failed: (101, [30, 0]); 29; 5; ['-137.0 554.0 0', '[30,5]']"
77_set1_day13_20200329-135710_005_plantE_day2.txt,y,Done!
29_20200205-215844_028_plantD_day6.txt,y,Done!
71_20200219-145220_006_plantC_day8.txt,y,Done!
76_set1_day13_20200329-135710_004_plantA_day9.txt,n,"Edge assignment failed: (34, [17, 0]); 16; 3; ['35.0 416.0 0', '[17,3]']"
54_20200219-145220_002_plantE_day1.txt,y,Done!
67_20200219-145220_005_plantA_day10.txt,n,"Edge assignment failed: (34, [15, 0]); 14; 4; ['1.0 244.0 0', '[15,4]']"
68_20200219-145348_012_plantD_day4.txt,y,Done!
71_20200219-145220_006_plantD_day5.txt,y,Done!
56_20200219-145348_009_plantA_day15.txt,n,"Edge assignment failed: (119, [77, 0]); 76; 2; ['24.0 1406.0 0', '[77,2] [76,3]']"
50_20200219-145220_001_plantC_day8.txt,y,Done!
10_20200205-215035_012_plantD_day9.txt,y,Done!
31_20200205-215844_029_plantD_day1.txt,y,Done!
53_20200219-145348_008_plantC_day12.txt,n,"Edge assignment failed: (77, [32, 0]); 31; 5; ['-67.0 620.0 0', '[32,5]']"
96_set1_day13_20200329-140102_024_plantE_day4.txt,y,Done!
96_set1_day13_20200329-140102_024_plantB_day2.txt,y,Done!
47_20200213-171245_006_plantB_day5.txt,y,Done!
74_set1_day13_20200329-135710_002_plantC_day1.txt,y,Done!
74_set1_day13_20200329-135710_002_plantB_day9.txt,n,"Edge assignment failed: (116, [43, 0]); 42; 5; ['-61.0 863.0 0', '[43,5]']"
66_20200219-145348_011_plantB_day2.txt,y,Done!
91_set1_day13_20200329-140102_019_plantB_day10.txt,n,"Edge assignment failed: (142, [39, 0]); 38; 6; ['46.0 749.0 0', '[39,6]']"
33_20200213-171421_009_plantE_day14.txt,n,"Edge assignment failed: (52, [20, 0]); 19; 5; ['35.0 397.0 0', '[20,6]']"
33_20200213-171421_009_plantB_day9.txt,y,Done!
62_20200218-131149_004_plantD_day4.txt,y,Done!
91_set1_day13_20200329-140102_019_plantE_day4.txt,y,Done!
21_20200205-214859_008_plantA_day9.txt,n,"Edge assignment failed: (59, [39, 0]); 38; 1; ['-19.0 993.0 0', '[39,1] [38,2]']"
43_20200213-171421_013_plantC_day5.txt,y,Done!
71_20200219-145220_006_plantE_day5.txt,y,Done!
76_set1_day13_20200329-135710_004_plantB_day4.txt,y,Done!
45_20200213-171245_005_plantB_day13.txt,n,"Edge assignment failed: (70, [27, 0]); 26; 3; ['56.0 441.0 0', '[27,3] [26,4]']"
31_20200205-215844_029_plantE_day7.txt,y,Done!
61_20200219-145348_010_plantD_day14.txt,n,"Edge assignment failed: (123, [41, 0]); 40; 4; ['98.0 702.0 0', '[41,4]']"
21_20200205-214859_008_plantD_day4.txt,y,Done!
48_20200213-171421_015_plantC_day8.txt,n,"Edge assignment failed: (69, [37, 0]); 36; 3; ['41.0 586.0 0', '[37,2]']"
90_set1_day13_20200329-140102_018_plantC_day10.txt,n,"Edge assignment failed: (71, [42, 0]); 41; 2; ['-6.0 750.0 0', '[42,2]']"
54_20200219-145220_002_plantE_day3.txt,y,Done!
22_20200205-215844_025_plantE_day4.txt,y,Done!
96_set1_day13_20200329-140102_024_plantB_day8.txt,n,"Edge assignment failed: (62, [44, 0]); 43; 2; ['70.0 866.0 0', '[44,1] [43,2]']"
66_20200219-145348_011_plantD_day10.txt,n,"Edge assignment failed: (74, [25, 0]); 24; 5; ['30.0 486.0 0', '[25,4]']"
12_20200205-215035_013_plantC_day8.txt,n,"Edge assignment failed: (21, [12, 0]); 11; 3; ['45.0 311.0 0', '[12,2]']"
31_20200205-215844_029_plantB_day5.txt,y,Done!
50_20200219-145220_001_plantA_day13.txt,n,"Edge assignment failed: (182, [49, 0]); 48; 4; ['0.0 873.0 0', '[49,4]']"
61_20200219-145348_010_plantC_day7.txt,y,Done!
61_20200219-145348_010_plantA_day3.txt,y,Done!
47_20200213-171245_006_plantB_day8.txt,n,"Edge assignment failed: (26, [17, 0]); 17; 2; ['-25.0 350.0 0', '[18,1]']"
10_20200205-215035_012_plantC_day7.txt,y,Done!
68_20200219-145348_012_plantB_day8.txt,n,"Edge assignment failed: (26, [22, 0]); 21; 2; ['-122.0 400.0 0', '[22,2]']"
50_20200219-145220_001_plantE_day3.txt,y,Done!
104_20200329-140231_032_plantE_day7.txt,n,"Edge assignment failed: (28, [15, 0]); 14; 1; ['11.0 289.0 0', '[15,1] [14,2]']"
34_20200213-171245_001_plantB_day13.txt,n,"Edge assignment failed: (64, [31, 0]); 30; 3; ['-36.0 556.0 0', '[31,3] [30,4]']"
60_20200219-145220_003_plantD_day8.txt,n,"Edge assignment failed: (32, [17, 0]); 16; 2; ['62.0 230.0 0', '[17,1]']"
96_set1_day13_20200329-140102_024_plantE_day11.txt,n,"Edge assignment failed: (138, [34, 0]); 33; 5; ['111.0 744.0 0', '[34,4] [33,5]']"
33_20200213-171421_009_plantE_day7.txt,y,Done!
34_20200213-171245_001_plantC_day4.txt,y,Done!
33_20200213-171421_009_plantA_day3.txt,y,Done!
33_20200213-171421_009_plantC_day10.txt,y,Done!
104_20200329-140231_032_plantA_day5.txt,y,Done!
6_20200205-214859_002_plantB_day8.txt,y,Done!
50_20200219-145220_001_plantE_day6.txt,y,Done!
23_20200205-215715_017_plantA_day2.txt,y,Done!
31_20200205-215844_029_plantA_day5.txt,y,Done!
29_20200205-215844_028_plantC_day2.txt,y,Done!
10_20200205-215035_012_plantC_day2.txt,y,Done!
29_20200205-215844_028_plantD_day9.txt,y,Done!
77_set1_day13_20200329-135710_005_plantB_day3.txt,y,Done!
12_20200205-215035_013_plantC_day1.txt,y,Done!
27_20200205-215844_027_plantB_day2.txt,y,Done!
43_20200213-171421_013_plantC_day6.txt,y,Done!
31_20200205-215844_029_plantE_day1.txt,y,Done!
26_20200205-215715_018_plantC_day10.txt,n,"Edge assignment failed: (22, [16, 0]); 15; 3; ['35.0 315.0 0', '[16,3]']"
96_set1_day13_20200329-140102_024_plantE_day5.txt,y,Done!
68_20200219-145348_012_plantB_day3.txt,y,Done!
96_set1_day13_20200329-140102_024_plantA_day8.txt,y,Done!
41_20200213-171421_012_plantE_day13.txt,n,"Edge assignment failed: (168, [57, 0]); 56; 6; ['-227.0 1015.0 0', '[57,6] [56,7]']"
29_20200205-215844_028_plantA_day8.txt,y,Done!
2_20200205-214859_001_plantD_day11.txt,n,"Edge assignment failed: (32, [19, 0]); 18; 4; ['16.0 470.0 0', '[19,4]']"
74_set1_day13_20200329-135710_002_plantB_day12.txt,n,"Edge assignment failed: (147, [43, 0]); 42; 6; ['-68.0 844.0 0', '[42,7]']"
53_20200219-145348_008_plantD_day13.txt,n,"Edge assignment failed: (96, [30, 0]); 29; 3; ['-25.0 484.0 0', '[30,3]']"
50_20200219-145220_001_plantD_day8.txt,y,Done!
12_20200205-215035_013_plantD_day5.txt,y,Done!
23_20200205-215715_017_plantD_day6.txt,y,Done!
77_set1_day13_20200329-135710_005_plantE_day3.txt,y,Done!
39_20200213-171421_011_plantE_day8.txt,n,"Edge assignment failed: (60, [29, 0]); 28; 3; ['70.0 581.0 0', '[29,2]']"
27_20200205-215844_027_plantD_day3.txt,y,Done!
91_set1_day13_20200329-140102_019_plantB_day6.txt,n,"Edge assignment failed: (60, [38, 0]); 38; 2; ['46.0 749.0 0', '[39,1]']"
11_20200205-214859_004_plantB_day9.txt,n,"Edge assignment failed: (59, [23, 0]); 22; 4; ['-6.0 589.0 0', '[23,4]']"
95_set1_day13_20200329-140102_023_plantC_day12.txt,n,"Edge assignment failed: (96, [44, 0]); 43; 4; ['103.0 770.0 0', '[44,4]']"
48_20200213-171421_015_plantE_day12.txt,n,"Edge assignment failed: (48, [15, 0]); 15; 6; ['7.0 266.0 0', '[16,6] [16,7]']"
1_20200205-215035_009_plantC_day5.txt,y,Done!
50_20200219-145220_001_plantA_day11.txt,n,"Edge assignment failed: (126, [49, 0]); 48; 3; ['0.0 873.0 0', '[49,3]']"
21_20200205-214859_008_plantD_day6.txt,y,Done!
4_20200205-215035_010_plantC_day14.txt,n,"Edge assignment failed: (90, [20, 0]); 20; 12; ['-105.0 443.0 0', '[21,10] [21,11]']"
96_set1_day13_20200329-140102_024_plantD_day11.txt,n,"Edge assignment failed: (32, [13, 0]); 12; 4; ['66.0 184.0 0', '[13,4] [12,5]']"
26_20200205-215715_018_plantC_day8.txt,n,"Edge assignment failed: (22, [16, 0]); 15; 3; ['35.0 315.0 0', '[16,3]']"
61_20200219-145348_010_plantB_day12.txt,n,"Edge assignment failed: (44, [33, 0]); 32; 1; ['-58.0 529.0 0', '[33,1] [32,2]']"
18_20200205-214859_007_plantC_day5.txt,y,Done!
90_set1_day13_20200329-140102_018_plantC_day9.txt,n,"Edge assignment failed: (59, [42, 0]); 41; 2; ['-6.0 750.0 0', '[42,2]']"
10_20200205-215035_012_plantE_day9.txt,n,"Edge assignment failed: (72, [32, 0]); 31; 2; ['6.0 886.0 0', '[32,2]']"
26_20200205-215715_018_plantD_day5.txt,y,Done!
33_20200213-171421_009_plantA_day2.txt,y,Done!
33_20200213-171421_009_plantD_day8.txt,y,Done!
68_20200219-145348_012_plantE_day10.txt,n,"Edge assignment failed: (63, [21, 0]); 20; 5; ['24.0 346.0 0', '[21,5]']"
67_20200219-145220_005_plantC_day9.txt,n,"Edge assignment failed: (17, [12, 0]); 11; 3; ['-2.0 239.0 0', '[12,3]']"
56_20200219-145348_009_plantE_day12.txt,n,"Edge assignment failed: (333, [72, 0]); 71; 5; ['-59.0 1217.0 0', '[72,4]']"
25_20200205-215844_026_plantB_day2.txt,y,Done!
54_20200219-145220_002_plantB_day8.txt,y,Done!
30_20200205-215715_020_plantA_day1.txt,y,Done!
27_20200205-215844_027_plantD_day6.txt,y,Done!
9_20200205-214859_003_plantE_day8.txt,y,Done!
41_20200213-171421_012_plantE_day1.txt,y,Done!
49_20200219-145348_007_plantE_day5.txt,y,Done!
41_20200213-171421_012_plantC_day5.txt,y,Done!
23_20200205-215715_017_plantA_day1.txt,y,Done!
67_20200219-145220_005_plantA_day5.txt,y,Done!
22_20200205-215844_025_plantB_day3.txt,y,Done!
77_set1_day13_20200329-135710_005_plantB_day6.txt,n,"Edge assignment failed: (50, [28, 0]); 27; 1; ['30.0 487.0 0', '[28,1] [27,2]']"
22_20200205-215844_025_plantE_day13.txt,n,"Edge assignment failed: (35, [14, 0]); 13; 5; ['57.0 346.0 0', '[14,5]']"
60_20200219-145220_003_plantD_day1.txt,y,Done!
48_20200213-171421_015_plantB_day5.txt,y,Done!
40_20200213-171245_003_plantE_day13.txt,n,"Edge assignment failed: (67, [23, 0]); 22; 5; ['50.0 408.0 0', '[23,5]']"
13_20200205-214859_005_plantD_day5.txt,y,Done!
17_20200205-215035_015_plantB_day9.txt,n,"Edge assignment failed: (67, [28, 0]); 27; 3; ['-10.0 595.0 0', '[28,3] [27,4]']"
30_20200205-215715_020_plantE_day8.txt,y,Done!
62_20200218-131149_004_plantC_day2.txt,y,Done!
62_20200218-131149_004_plantD_day14.txt,n,"Edge assignment failed: (78, [39, 0]); 38; 3; ['-60.0 606.0 0', '[39,3] [39,4]']"
53_20200219-145348_008_plantA_day5.txt,y,Done!
56_20200219-145348_009_plantE_day9.txt,y,Done!
9_20200205-214859_003_plantE_day9.txt,y,Done!
35_20200213-171421_010_plantD_day10.txt,n,"Edge assignment failed: (43, [16, 0]); 15; 4; ['-15.0 313.0 0', '[16,4]']"
74_set1_day13_20200329-135710_002_plantA_day2.txt,y,Done!
30_20200205-215715_020_plantE_day14.txt,n,"Edge assignment failed: (20, [13, 0]); 12; 2; ['55.0 218.0 0', '[13,2] [12,3]']"
48_20200213-171421_015_plantC_day12.txt,n,"Edge assignment failed: (129, [37, 0]); 36; 6; ['41.0 586.0 0', '[37,6]']"
18_20200205-214859_007_plantB_day6.txt,y,Done!
56_20200219-145348_009_plantA_day1.txt,y,Done!
43_20200213-171421_013_plantE_day13.txt,n,"Edge assignment failed: (190, [45, 0]); 44; 8; ['-46.0 982.0 0', '[45,8]']"
63_20200219-145220_004_plantC_day6.txt,y,Done!
95_set1_day13_20200329-140102_023_plantC_day3.txt,y,Done!
96_set1_day13_20200329-140102_024_plantB_day4.txt,y,Done!
4_20200205-215035_010_plantD_day9.txt,n,"Edge assignment failed: (43, [22, 0]); 21; 5; ['-22.0 640.0 0', '[22,5]']"
35_20200213-171421_010_plantA_day5.txt,y,Done!
15_20200205-214859_006_plantC_day4.txt,y,Done!
62_20200218-131149_004_plantC_day1.txt,y,Done!
62_20200218-131149_004_plantE_day8.txt,y,Done!
61_20200219-145348_010_plantD_day4.txt,y,Done!
76_set1_day13_20200329-135710_004_plantC_day1.txt,y,Done!
94_set1_day13_20200329-140102_022_plantD_day4.txt,y,Done!
66_20200219-145348_011_plantA_day11.txt,n,"Edge assignment failed: (65, [28, 0]); 27; 5; ['-67.0 508.0 0', '[28,5]']"
60_20200219-145220_003_plantD_day2.txt,y,Done!
7_20200205-215035_011_plantB_day3.txt,y,Done!
21_20200205-214859_008_plantB_day5.txt,y,Done!
71_20200219-145220_006_plantB_day7.txt,n,"Edge assignment failed: (29, [24, 0]); 23; 1; ['-18.0 435.0 0', '[24,1] [23,2]']"
62_20200218-131149_004_plantB_day3.txt,y,Done!
30_20200205-215715_020_plantE_day7.txt,y,Done!
91_set1_day13_20200329-140102_019_plantB_day11.txt,n,"Edge assignment failed: (76, [24, 0]); 24; 7; ['37.0 467.0 0', '[25,6]']"
34_20200213-171245_001_plantE_day10.txt,n,"Edge assignment failed: (54, [24, 0]); 23; 3; ['5.0 462.0 0', '[24,3] [23,4]']"
43_20200213-171421_013_plantB_day4.txt,y,Done!
39_20200213-171421_011_plantA_day5.txt,y,Done!
